# schema=VASPBERRY_BARE_MOMENTUM_KUBO_V2
# vaspberry_version=1.3.0
# normalization=STANDARD_MINUS_TWO_IM
# operator=WAVECAR_BARE_MOMENTUM_NO_PAW_NONLOCAL_VELOCITY
# berry_connection=A_i=i<u|d/dk_i u>
# occupation_weighting=NONE
# degeneracy_policy=SKIP_ABS_GAP_LE_MACHINE_EPSILON_eV
# migration=PRE_1.3_KUBO_CURVATURE_AND_CHERN_DIVIDE_BY_2
# index_base=1
# intermediate_bands=1:26
spin,k_index,band,kx_frac,ky_frac,kz_frac,energy_eV,omega_z_A2,min_gap_eV
1,100,17,-3.63620209955544227E-001,-7.34268514090011370E-001, 0.00000000000000000E+000,-1.50240366599744490E+000, 3.59387163636052698E+000, 1.36210705638245777E-001
1,101,17,-3.63620209955544227E-001,-7.21153911811951542E-001, 0.00000000000000000E+000,-1.47776139404642581E+000, 4.03820627268093713E+000, 1.39458623450667396E-001
1,102,17,-3.63620209955544227E-001,-7.08039309533891714E-001, 0.00000000000000000E+000,-1.45907835991773260E+000, 4.41900635825594978E+000, 1.42052147516498417E-001
1,103,17,-3.63620209955544227E-001,-6.94924707255831886E-001, 0.00000000000000000E+000,-1.44739876550397861E+000, 4.67854784938039359E+000, 1.43735793157964142E-001
1,104,17,-3.63620209955544227E-001,-6.81810104977772058E-001, 0.00000000000000000E+000,-1.44341878373076193E+000, 4.77095810918863084E+000, 1.44320156538536359E-001
1,105,17,-3.63620209955544227E-001,-6.68695502699712230E-001, 0.00000000000000000E+000,-1.44739840550239895E+000, 4.67856120989606783E+000, 1.43735828646415431E-001
1,106,17,-3.63620209955544227E-001,-6.55580900421652402E-001, 0.00000000000000000E+000,-1.45907765098689612E+000, 4.41899662479941835E+000, 1.42052213448645048E-001
1,107,17,-3.63620209955544227E-001,-6.42466298143592573E-001, 0.00000000000000000E+000,-1.47776034713331494E+000, 4.03820517121306288E+000, 1.39458705729333055E-001
1,108,17,-3.63620209955544227E-001,-6.29351695865532745E-001, 0.00000000000000000E+000,-1.50240234791568716E+000, 3.59383014790471478E+000, 1.36210800036908664E-001
1,109,17,-3.48476771644438688E-001,-7.26696794934458712E-001, 0.00000000000000000E+000,-1.49525990730251990E+000, 3.74332523986964549E+000, 1.37405750911259394E-001
1,110,17,-3.48476771644438688E-001,-7.13582192656398884E-001, 0.00000000000000000E+000,-1.46696183485257325E+000, 4.25611391232600766E+000, 1.40969311722157098E-001
1,111,17,-3.48476771644438688E-001,-7.00467590378339056E-001, 0.00000000000000000E+000,-1.44540441598119407E+000, 4.70426660063820190E+000, 1.43848701157353931E-001
1,112,17,-3.48476771644438688E-001,-6.87352988100279227E-001, 0.00000000000000000E+000,-1.43188769352819012E+000, 5.01400268174000185E+000, 1.45735845897402960E-001
1,113,17,-3.48476771644438688E-001,-6.74238385822219399E-001, 0.00000000000000000E+000,-1.42726967847295105E+000, 5.12505428959862375E+000, 1.46393406895046319E-001
1,114,17,-3.48476771644438688E-001,-6.61123783544159571E-001, 0.00000000000000000E+000,-1.43188730582612611E+000, 5.01407479703187509E+000, 1.45735886678540760E-001
1,115,17,-3.48476771644438688E-001,-6.48009181266099743E-001, 0.00000000000000000E+000,-1.44540361661879979E+000, 4.70429412675908143E+000, 1.43848774709556260E-001
1,116,17,-3.48476771644438688E-001,-6.34894578988039804E-001, 0.00000000000000000E+000,-1.46696067198945834E+000, 4.25614789646887903E+000, 1.40969406899678740E-001
1,117,17,-3.48476771644438688E-001,-6.21779976709980087E-001, 0.00000000000000000E+000,-1.49525843800928282E+000, 3.74335716206743774E+000, 1.37405853873580952E-001
1,118,17,-3.33333333333333315E-001,-7.19125075778905942E-001, 0.00000000000000000E+000,-1.49750101267164815E+000, 3.75230742692170693E+000, 1.37598833498746798E-001
1,119,17,-3.33333333333333315E-001,-7.06010473500846114E-001, 0.00000000000000000E+000,-1.46615359607916673E+000, 4.30071505003089793E+000, 1.41341523910357481E-001
1,120,17,-3.33333333333333315E-001,-6.92895871222786286E-001, 0.00000000000000000E+000,-1.44219035749369651E+000, 4.78730130862956305E+000, 1.44392139696639887E-001
1,121,17,-3.33333333333333315E-001,-6.79781268944726458E-001, 0.00000000000000000E+000,-1.42711426043121059E+000, 5.12741762848028593E+000, 1.46403444240299496E-001
1,122,17,-3.33333333333333315E-001,-6.66666666666666630E-001, 0.00000000000000000E+000,-1.42198359676018571E+000, 5.25005849893943211E+000, 1.47109711033438728E-001
1,123,17,-3.33333333333333315E-001,-6.53552064388606802E-001, 0.00000000000000000E+000,-1.42711382763677452E+000, 5.12748358849703667E+000, 1.46403486968439633E-001
1,124,17,-3.33333333333333315E-001,-6.40437462110546973E-001, 0.00000000000000000E+000,-1.44218948281949233E+000, 4.78728982809874370E+000, 1.44392216898764136E-001
1,125,17,-3.33333333333333315E-001,-6.27322859832487145E-001, 0.00000000000000000E+000,-1.46615232770033588E+000, 4.30070360771610627E+000, 1.41341622707802372E-001
1,126,17,-3.33333333333333315E-001,-6.14208257554427317E-001, 0.00000000000000000E+000,-1.49749942600476804E+000, 3.75233376766999527E+000, 1.37598942446819805E-001
1,127,17,-3.18189895022227887E-001,-7.11553356623353173E-001, 0.00000000000000000E+000,-1.50827819788389172E+000, 3.62754130256797502E+000, 1.36814006860340065E-001
1,128,17,-3.18189895022227887E-001,-6.98438754345293455E-001, 0.00000000000000000E+000,-1.47458453032108938E+000, 4.17229734752238990E+000, 1.40575552658201097E-001
1,129,17,-3.18189895022227887E-001,-6.85324152067233516E-001, 0.00000000000000000E+000,-1.44877446464812953E+000, 4.66086224412499650E+000, 1.43657458982926034E-001
1,130,17,-3.18189895022227887E-001,-6.72209549789173688E-001, 0.00000000000000000E+000,-1.43251442938563445E+000, 5.00504523340510943E+000, 1.45697477802146924E-001
1,131,17,-3.18189895022227887E-001,-6.59094947511113860E-001, 0.00000000000000000E+000,-1.42696438597539199E+000, 5.12972912068500619E+000, 1.46414279642441247E-001
