k_index,kx_fractional,ky_fractional,kz_fractional,weight,spin,current,electric_field,omega_spin_A2
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,x,y,y,-1.3383202226889976
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,x,y,z,0.43896315883526504
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,x,z,x,1.5013214063022055e-06
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,x,z,y,-0.3143762168203734
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,x,z,z,0.23327981790474334
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,y,x,x,8.76508381657268e-06
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,y,x,y,9.450919095335376
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,y,x,z,2.7491771439938044
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,y,y,x,-8.492680346291454
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,y,y,y,-1.5375032143775718e-06
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,y,y,z,-8.525777003326714e-07
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,y,z,x,-4.372241660610976
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,y,z,y,-9.233537052609772e-07
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,y,z,z,-6.134207855550567e-07
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,z,x,x,1.047132250671127e-05
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,z,x,y,-5.31463527757866
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,z,x,z,-1.693364562850076
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,z,y,x,5.023122907734006
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,z,y,y,-5.749287088758513e-06
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,z,y,z,3.8826692576456685e-06
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,z,z,x,0.5432662669937195
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,z,z,y,-5.862704516818296e-06
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,z,z,z,6.912818198559012e-08
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,x,x,x,2.4013267977219432
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,x,x,y,6.939344163645722e-06
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,x,x,z,-3.887669333861968e-06
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,x,y,x,-1.3914133143851415e-05
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,x,y,y,-0.6129788587189589
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,x,y,z,0.23759929523674714
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,x,z,x,8.581406761571424e-07
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,x,z,y,-0.8946305902876721
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,x,z,z,-0.020934918983905176
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,y,x,x,5.269747947568748e-06
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,y,x,y,1.742654718941004
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,y,x,z,1.7148792946281368
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,y,y,x,-1.8126834523167217
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,y,y,y,-4.036055177576416e-07
7,0.0,0.3333333333333333,0.0,0.0030864197530864196,y,y,z,1.5325892408349156e-07
