k_index,kx_frac,ky_frac,kz_frac,source_k_weight,photon_eV,I_plus_A2_per_eV,I_minus_A2_per_eV,eta,eta_valid
1,0.0,0.0,0.0,0.02,2.85,1.5142472501366622e-05,1.5142480794565834e-05,nan,False
1,0.0,0.0,0.0,0.02,2.86,3.638529913837305e-05,3.638531906603714e-05,nan,False
1,0.0,0.0,0.0,0.02,2.87,8.400078152459493e-05,8.400082753100701e-05,nan,False
1,0.0,0.0,0.0,0.02,2.88,0.0001863240537281424,0.00018632415577698175,nan,False
1,0.0,0.0,0.0,0.02,2.89,0.0003970843242076993,0.00039708454169082145,nan,False
1,0.0,0.0,0.0,0.02,2.9,0.0008130640927062093,0.000813064538024855,nan,False
1,0.0,0.0,0.0,0.02,2.91,0.0015995397664443603,0.001599540642524979,nan,False
1,0.0,0.0,0.0,0.02,2.92,0.0030233854744716546,0.0030233871304138587,nan,False
1,0.0,0.0,0.0,0.02,2.93,0.005490605282369689,0.00549060828965214,nan,False
1,0.0,0.0,0.0,0.02,2.94,0.009580212572769404,0.00958021782001313,nan,False
1,0.0,0.0,0.0,0.02,2.95,0.0160604714030522,0.016060480199680722,nan,False
1,0.0,0.0,0.0,0.02,2.96,0.02586840501561942,0.025868419184296085,nan,False
1,0.0,0.0,0.0,0.02,2.97,0.040032179583167224,0.040032201509720575,-2.738615230825447e-07,True
1,0.0,0.0,0.0,0.02,2.98,0.05952193499977957,0.05952196760142444,-2.738623663831015e-07,True
1,0.0,0.0,0.0,0.02,2.99,0.08503017384409152,0.08503022041736173,-2.7386312030431875e-07,True
1,0.0,0.0,0.0,0.02,3.0,0.11670710963265114,0.11670717355637235,-2.738637941597655e-07,True
1,0.0,0.0,0.0,0.02,3.0100000000000002,0.15390395508809487,0.1539040393857455,-2.7386439647794787e-07,True
1,0.0,0.0,0.0,0.02,3.02,0.1949981398832879,0.19499824668962293,-2.738649349159447e-07,True
1,0.0,0.0,0.0,0.02,3.0300000000000002,0.23737740466889864,0.23737753468785772,-2.738654162241041e-07,True
1,0.0,0.0,0.0,0.02,3.04,0.2776364653179863,0.2776366173883191,-2.73865846385861e-07,True
1,0.0,0.0,0.0,0.02,3.0500000000000003,0.31199084958147283,0.31199102046903576,-2.7386623095277504e-07,True
1,0.0,0.0,0.0,0.02,3.06,0.33684912810206474,0.33684931260554907,-2.738665746801797e-07,True
1,0.0,0.0,0.0,0.02,3.07,0.3494276111072698,0.34942780250062283,-2.738668819448461e-07,True
1,0.0,0.0,0.0,0.02,3.08,0.34826291550204186,0.34826310625764295,-2.738671566222295e-07,True
