k_index,kx_frac,ky_frac,kz_frac,source_k_weight,initial_first,initial_last,final_first,final_last,transition_eV,transition_min_eV,transition_max_eV,I_plus_A2,I_minus_A2,eta,eta_valid
3,0.0,0.0833333333333333,0.0,0.02,17,18,37,38,5.239088048024334,5.239087606762311,5.239088489286357,0.04468247048058555,0.044682089244608564,4.266075703399414e-06,True
3,0.0,0.0833333333333333,0.0,0.02,17,18,39,40,5.256501779756562,5.256501313846964,5.25650224566616,0.032323012972156256,0.032323588374750835,-8.900740063513306e-06,True
3,0.0,0.0833333333333333,0.0,0.02,19,20,37,38,4.927731691858737,4.927731429636703,4.927731954080772,0.004547471095845275,0.0045473131499252735,1.7366648370494534e-05,True
3,0.0,0.0833333333333333,0.0,0.02,19,20,39,40,4.945145423590965,4.945145136721355,4.945145710460575,0.004774566971771508,0.004774684563735228,-1.2314259738890495e-05,True
3,0.0,0.0833333333333333,0.0,0.02,21,22,37,38,4.916385863166091,4.91638560421162,4.916386122120561,0.0021360571796667158,0.002136170773325375,-2.6588857127696964e-05,True
3,0.0,0.0833333333333333,0.0,0.02,21,22,39,40,4.933799594898318,4.933799311296273,4.933799878500364,0.003157461363239216,0.003157456601484274,7.540485827908183e-07,True
3,0.0,0.0833333333333333,0.0,0.02,23,24,37,38,4.556557314461308,4.556557003789182,4.556557625133434,0.344160372128165,0.3441641516710633,-5.490931628299584e-06,True
3,0.0,0.0833333333333333,0.0,0.02,23,24,39,40,4.5739710461935355,4.5739707108738346,4.573971381513236,0.018329506845441865,0.01833019203959088,-1.869066494968743e-05,True
3,0.0,0.0833333333333333,0.0,0.02,25,26,37,38,4.133430213541766,4.133429927235529,4.133430499848004,0.9052794120326193,0.9053025634454888,-1.2786724480313265e-05,True
3,0.0,0.0833333333333333,0.0,0.02,25,26,39,40,4.150843945273994,4.150843634320182,4.150844256227806,0.04828815925746344,0.048290242021816816,-2.1565529412283883e-05,True
3,0.0,0.0833333333333333,0.0,0.02,27,28,37,38,4.109239220476233,4.1092388945648635,4.109239546387602,0.05997303519397844,0.05997124665761859,1.4911393292269547e-05,True
