k_index,kx_fractional,ky_fractional,kz_fractional,path_distance_inv_A,band,energy_eV,occupation
4,0.0,0.125,0.0,0.28594081013601075,1,-14.12907277120578,1.0
4,0.0,0.125,0.0,0.28594081013601075,2,-14.128851573382626,1.0
4,0.0,0.125,0.0,0.28594081013601075,3,-13.956080182334471,1.0
4,0.0,0.125,0.0,0.28594081013601075,4,-13.95573870559403,1.0
4,0.0,0.125,0.0,0.28594081013601075,5,-13.136238567771176,1.0
4,0.0,0.125,0.0,0.28594081013601075,6,-13.136203677187101,1.0
4,0.0,0.125,0.0,0.28594081013601075,7,-12.906650803500732,1.0
4,0.0,0.125,0.0,0.28594081013601075,8,-12.906551071899003,1.0
4,0.0,0.125,0.0,0.28594081013601075,9,-5.84281458801213,1.0
4,0.0,0.125,0.0,0.28594081013601075,10,-5.842795884689545,1.0
4,0.0,0.125,0.0,0.28594081013601075,11,-5.284938086049673,1.0
4,0.0,0.125,0.0,0.28594081013601075,12,-5.284910405791187,1.0
4,0.0,0.125,0.0,0.28594081013601075,13,-3.180278081134942,1.0
4,0.0,0.125,0.0,0.28594081013601075,14,-3.17416862622109,1.0
4,0.0,0.125,0.0,0.28594081013601075,15,-3.13104455941222,1.0
4,0.0,0.125,0.0,0.28594081013601075,16,-3.1124036097471053,1.0
4,0.0,0.125,0.0,0.28594081013601075,17,-3.086637428370903,1.0
4,0.0,0.125,0.0,0.28594081013601075,18,-3.073980523921829,1.0
4,0.0,0.125,0.0,0.28594081013601075,19,-2.5150691438628887,1.0
4,0.0,0.125,0.0,0.28594081013601075,20,-2.5149105587649756,1.0
4,0.0,0.125,0.0,0.28594081013601075,21,-2.4450095258457956,1.0
4,0.0,0.125,0.0,0.28594081013601075,22,-2.444728331597306,1.0
4,0.0,0.125,0.0,0.28594081013601075,23,-2.3807883690851024,1.0
4,0.0,0.125,0.0,0.28594081013601075,24,-2.3806740720968276,1.0
4,0.0,0.125,0.0,0.28594081013601075,25,-1.9509124066121015,1.0
4,0.0,0.125,0.0,0.28594081013601075,26,-1.9508361998259738,1.0
4,0.0,0.125,0.0,0.28594081013601075,27,-1.8832214230111566,1.0
4,0.0,0.125,0.0,0.28594081013601075,28,-1.8829537517628063,1.0
4,0.0,0.125,0.0,0.28594081013601075,29,-1.4752211753839473,1.0
4,0.0,0.125,0.0,0.28594081013601075,30,-1.4745410728432433,1.0
4,0.0,0.125,0.0,0.28594081013601075,31,-1.097885750662618,1.0
4,0.0,0.125,0.0,0.28594081013601075,32,-1.097519896256018,1.0
4,0.0,0.125,0.0,0.28594081013601075,33,-0.624964020355772,1.0
4,0.0,0.125,0.0,0.28594081013601075,34,-0.6221435023765355,1.0
4,0.0,0.125,0.0,0.28594081013601075,35,-0.179388143888023,1.0
4,0.0,0.125,0.0,0.28594081013601075,36,-0.17724177697508092,1.0
4,0.0,0.125,0.0,0.28594081013601075,37,2.1176407192227713,0.0
4,0.0,0.125,0.0,0.28594081013601075,38,2.1200717651570815,0.0
4,0.0,0.125,0.0,0.28594081013601075,39,2.236490470897313,0.0
4,0.0,0.125,0.0,0.28594081013601075,40,2.248511753490556,0.0
4,0.0,0.125,0.0,0.28594081013601075,41,2.309629373604167,0.0
4,0.0,0.125,0.0,0.28594081013601075,42,2.336717131281166,0.0
4,0.0,0.125,0.0,0.28594081013601075,43,2.397364823021579,0.0
4,0.0,0.125,0.0,0.28594081013601075,44,2.3977617942549467,0.0
4,0.0,0.125,0.0,0.28594081013601075,45,2.442289819080506,0.0
4,0.0,0.125,0.0,0.28594081013601075,46,2.455972653442713,0.0
4,0.0,0.125,0.0,0.28594081013601075,47,2.525513167954876,0.0
4,0.0,0.125,0.0,0.28594081013601075,48,2.5272315454660186,0.0
4,0.0,0.125,0.0,0.28594081013601075,49,2.8457086901417905,0.0
