k_index,kx_fractional,ky_fractional,kz_fractional,path_distance_inv_A,band,energy_eV,occupation
4,0.0,0.125,0.0,0.28594081013601075,45,7.364522214448717,0.0
4,0.0,0.125,0.0,0.28594081013601075,46,7.364522420141729,0.0
4,0.0,0.125,0.0,0.28594081013601075,47,8.253990501513009,0.0
4,0.0,0.125,0.0,0.28594081013601075,48,8.253990505799745,0.0
4,0.0,0.125,0.0,0.28594081013601075,49,8.741093116119334,0.0
4,0.0,0.125,0.0,0.28594081013601075,50,8.741093266646985,0.0
4,0.0,0.125,0.0,0.28594081013601075,51,8.768436918075551,0.0
4,0.0,0.125,0.0,0.28594081013601075,52,8.768436923135305,0.0
4,0.0,0.125,0.0,0.28594081013601075,53,9.178765357583654,0.0
4,0.0,0.125,0.0,0.28594081013601075,54,9.178765614295841,0.0
4,0.0,0.125,0.0,0.28594081013601075,55,9.84593408657123,0.0
4,0.0,0.125,0.0,0.28594081013601075,56,9.84593411988127,0.0
4,0.0,0.125,0.0,0.28594081013601075,57,10.153648527425453,0.0
4,0.0,0.125,0.0,0.28594081013601075,58,10.153648554691902,0.0
4,0.0,0.125,0.0,0.28594081013601075,59,11.289764684531235,0.0
4,0.0,0.125,0.0,0.28594081013601075,60,11.289764754805582,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,1,-16.68170034512592,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,2,-16.681700336042972,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,3,-15.753044444082255,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,4,-15.753044437905851,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,5,-8.175953329095533,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,6,-8.175953307950438,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,7,-6.257670963443342,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,8,-6.257670906693104,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,9,-5.915946964802,1.0
