k_index,q1,q2,q3,distance_inv_A,band_id,energy_eV
60,0.295,0.0,0.0,0.4876646668472209,2,-12.968626442805466
60,0.295,0.0,0.0,0.4876646668472209,3,-10.336101934383938
60,0.295,0.0,0.0,0.4876646668472209,4,-10.336101825103556
60,0.295,0.0,0.0,0.4876646668472209,5,-4.382217895203392
60,0.295,0.0,0.0,0.4876646668472209,6,-4.382217631289241
60,0.295,0.0,0.0,0.4876646668472209,7,-3.2585619316837904
60,0.295,0.0,0.0,0.4876646668472209,8,-3.2585614288336657
60,0.295,0.0,0.0,0.4876646668472209,9,-2.0437614135166764
60,0.295,0.0,0.0,0.4876646668472209,10,-2.0437610687890757
60,0.295,0.0,0.0,0.4876646668472209,11,-0.6676834725905059
60,0.295,0.0,0.0,0.4876646668472209,12,-0.6676832799894339
60,0.295,0.0,0.0,0.4876646668472209,13,1.0592112685989417
60,0.295,0.0,0.0,0.4876646668472209,14,1.0592116827577065
60,0.295,0.0,0.0,0.4876646668472209,15,1.710818762993021
60,0.295,0.0,0.0,0.4876646668472209,16,1.7108191653812581
61,0.3,0.0,0.0,0.49593016967513986,1,-12.947250960029718
61,0.3,0.0,0.0,0.49593016967513986,2,-12.947250917104006
61,0.3,0.0,0.0,0.49593016967513986,3,-10.35372198094465
61,0.3,0.0,0.0,0.49593016967513986,4,-10.353721885567259
61,0.3,0.0,0.0,0.49593016967513986,5,-4.4023738795283345
61,0.3,0.0,0.0,0.49593016967513986,6,-4.402373646631709
61,0.3,0.0,0.0,0.49593016967513986,7,-3.279694185275971
61,0.3,0.0,0.0,0.49593016967513986,8,-3.2796937418534773
61,0.3,0.0,0.0,0.49593016967513986,9,-2.061203077756512
61,0.3,0.0,0.0,0.49593016967513986,10,-2.0612027684698053
61,0.3,0.0,0.0,0.49593016967513986,11,-0.6625390898409861
61,0.3,0.0,0.0,0.49593016967513986,12,-0.6625389154186014
61,0.3,0.0,0.0,0.49593016967513986,13,1.0552901185502144
61,0.3,0.0,0.0,0.49593016967513986,14,1.0552904888164756
61,0.3,0.0,0.0,0.49593016967513986,15,1.7117634939586968
61,0.3,0.0,0.0,0.49593016967513986,16,1.7117638685059091
62,0.305,0.0,0.0,0.5041956725030589,1,-12.92569205917607
62,0.305,0.0,0.0,0.5041956725030589,2,-12.925692025385612
62,0.305,0.0,0.0,0.5041956725030589,3,-10.371667735784634
62,0.305,0.0,0.0,0.5041956725030589,4,-10.37166765455622
62,0.305,0.0,0.0,0.5041956725030589,5,-4.421889839317393
62,0.305,0.0,0.0,0.5041956725030589,6,-4.421889639535315
62,0.305,0.0,0.0,0.5041956725030589,7,-3.300579767110041
62,0.305,0.0,0.0,0.5041956725030589,8,-3.3005793850390384
62,0.305,0.0,0.0,0.5041956725030589,9,-2.0785044325695314
62,0.305,0.0,0.0,0.5041956725030589,10,-2.0785041623464835
62,0.305,0.0,0.0,0.5041956725030589,11,-0.6567177319044677
62,0.305,0.0,0.0,0.5041956725030589,12,-0.6567175783702907
62,0.305,0.0,0.0,0.5041956725030589,13,1.0506255993388733
62,0.305,0.0,0.0,0.5041956725030589,14,1.0506259206404822
62,0.305,0.0,0.0,0.5041956725030589,15,1.7121216155856174
62,0.305,0.0,0.0,0.5041956725030589,16,1.7121219564050423
63,0.31,0.0,0.0,0.5124611753309779,1,-12.903962418244996
63,0.31,0.0,0.0,0.5124611753309779,2,-12.903962392520222
63,0.31,0.0,0.0,0.5124611753309779,3,-10.389928474229281
63,0.31,0.0,0.0,0.5124611753309779,4,-10.389928407237576
63,0.31,0.0,0.0,0.5124611753309779,5,-4.440746374290722
63,0.31,0.0,0.0,0.5124611753309779,6,-4.440746209441195
63,0.31,0.0,0.0,0.5124611753309779,7,-3.3212185297022017
63,0.31,0.0,0.0,0.5124611753309779,8,-3.3212182106383867
63,0.31,0.0,0.0,0.5124611753309779,9,-2.095653259015033
63,0.31,0.0,0.0,0.5124611753309779,10,-2.095653031236079
63,0.31,0.0,0.0,0.5124611753309779,11,-0.6502555038446394
63,0.31,0.0,0.0,0.5124611753309779,12,-0.6502553735052179
63,0.31,0.0,0.0,0.5124611753309779,13,1.0452361606777378
63,0.31,0.0,0.0,0.5124611753309779,14,1.045236428919935
63,0.31,0.0,0.0,0.5124611753309779,15,1.7119347493789285
63,0.31,0.0,0.0,0.5124611753309779,16,1.7119350513218226
64,0.315,0.0,0.0,0.520726678158897,1,-12.88207547973547
64,0.315,0.0,0.0,0.520726678158897,2,-12.88207546094605
64,0.315,0.0,0.0,0.520726678158897,3,-10.40849224389431
64,0.315,0.0,0.0,0.520726678158897,4,-10.408492191069884
64,0.315,0.0,0.0,0.520726678158897,5,-4.458924791003456
64,0.315,0.0,0.0,0.520726678158897,6,-4.458924662610287
64,0.315,0.0,0.0,0.520726678158897,7,-3.341610652800011
64,0.315,0.0,0.0,0.520726678158897,8,-3.341610398154593
64,0.315,0.0,0.0,0.520726678158897,9,-2.1126381901208875
64,0.315,0.0,0.0,0.520726678158897,10,-2.112638007865626
64,0.315,0.0,0.0,0.520726678158897,11,-0.6431887064275075
64,0.315,0.0,0.0,0.520726678158897,12,-0.6431886011286504
64,0.315,0.0,0.0,0.520726678158897,13,1.039143149671051
64,0.315,0.0,0.0,0.520726678158897,14,1.0391433618688193
64,0.315,0.0,0.0,0.520726678158897,15,1.7112456869767336
64,0.315,0.0,0.0,0.520726678158897,16,1.7112459460148064
65,0.32,0.0,0.0,0.528992180986816,1,-12.860045582802028
65,0.32,0.0,0.0,0.528992180986816,2,-12.860045569876934
65,0.32,0.0,0.0,0.528992180986816,3,-10.427345774839763
65,0.32,0.0,0.0,0.528992180986816,4,-10.427345735957728
65,0.32,0.0,0.0,0.528992180986816,5,-4.476407220022437
65,0.32,0.0,0.0,0.528992180986816,6,-4.47640712929231
65,0.32,0.0,0.0,0.528992180986816,7,-3.3617565549379815
65,0.32,0.0,0.0,0.528992180986816,8,-3.3617563658756757
65,0.32,0.0,0.0,0.528992180986816,9,-2.129448513237371
65,0.32,0.0,0.0,0.528992180986816,10,-2.1294483791428127
65,0.32,0.0,0.0,0.528992180986816,11,-0.635553745426773
65,0.32,0.0,0.0,0.528992180986816,12,-0.6355536665093489
65,0.32,0.0,0.0,0.528992180986816,13,1.0323708522965795
65,0.32,0.0,0.0,0.528992180986816,14,1.0323710067184628
65,0.32,0.0,0.0,0.528992180986816,15,1.7100978597826368
65,0.32,0.0,0.0,0.528992180986816,16,1.7100980736524931
66,0.325,0.0,0.0,0.537257683814735,1,-12.83788804897169
66,0.325,0.0,0.0,0.537257683814735,2,-12.837888041061428
66,0.325,0.0,0.0,0.537257683814735,3,-10.44647438396459
66,0.325,0.0,0.0,0.537257683814735,4,-10.4464743586433
66,0.325,0.0,0.0,0.537257683814735,5,-4.493176753836904
66,0.325,0.0,0.0,0.537257683814735,6,-4.493176701587728
66,0.325,0.0,0.0,0.537257683814735,7,-3.3816567835788622
66,0.325,0.0,0.0,0.537257683814735,8,-3.3816566609495733
66,0.325,0.0,0.0,0.537257683814735,9,-2.1460739613272937
66,0.325,0.0,0.0,0.537257683814735,10,-2.1460738770686567
66,0.325,0.0,0.0,0.537257683814735,11,-0.6273870888860862
66,0.325,0.0,0.0,0.537257683814735,12,-0.6273870371445404
66,0.325,0.0,0.0,0.537257683814735,13,1.0249465081484515
66,0.325,0.0,0.0,0.537257683814735,14,1.024946604604156
66,0.325,0.0,0.0,0.537257683814735,15,1.708534846416005
66,0.325,0.0,0.0,0.537257683814735,16,1.7085350159686308
67,0.33,0.0,0.0,0.5455231866426541,1,-12.81561927499225
67,0.33,0.0,0.0,0.5455231866426541,2,-12.815619271599571
67,0.33,0.0,0.0,0.5455231866426541,3,-10.465861873534058
67,0.33,0.0,0.0,0.5455231866426541,4,-10.465861861199736
67,0.33,0.0,0.0,0.5455231866426541,5,-4.509217604118223
67,0.33,0.0,0.0,0.5455231866426541,6,-4.509217589809026
67,0.33,0.0,0.0,0.5455231866426541,7,-3.4013118855750712
67,0.33,0.0,0.0,0.5455231866426541,8,-3.401311829402048
67,0.33,0.0,0.0,0.5455231866426541,9,-2.1625045017104556
67,0.33,0.0,0.0,0.5455231866426541,10,-2.162504463920223
67,0.33,0.0,0.0,0.5455231866426541,11,-0.6187252640766354
67,0.33,0.0,0.0,0.5455231866426541,12,-0.6187252396171758
67,0.33,0.0,0.0,0.5455231866426541,13,1.0169002957480553
67,0.33,0.0,0.0,0.5455231866426541,14,1.0169003374166115
67,0.33,0.0,0.0,0.5455231866426541,15,1.7065999224879138
67,0.33,0.0,0.0,0.5455231866426541,16,1.706600054878487
68,0.335,0.0,0.0,0.5537886894705731,1,-12.793256834878793
68,0.335,0.0,0.0,0.5537886894705731,2,-12.793256832947073
68,0.335,0.0,0.0,0.5537886894705731,3,-10.485490424710125
68,0.335,0.0,0.0,0.5537886894705731,4,-10.485490422420698
68,0.335,0.0,0.0,0.5537886894705731,5,-4.524515299932212
68,0.335,0.0,0.0,0.5537886894705731,6,-4.524515271868262
68,0.335,0.0,0.0,0.5537886894705731,7,-3.420722273611225
68,0.335,0.0,0.0,0.5537886894705731,8,-3.420722253309296
68,0.335,0.0,0.0,0.5537886894705731,9,-2.1787301441394917
68,0.335,0.0,0.0,0.5537886894705731,10,-2.1787301026281076
68,0.335,0.0,0.0,0.5537886894705731,11,-0.6096048907831154
68,0.335,0.0,0.0,0.5537886894705731,12,-0.6096048843092706
68,0.335,0.0,0.0,0.5537886894705731,13,1.0082652712101579
68,0.335,0.0,0.0,0.5537886894705731,14,1.0082653013175606
68,0.335,0.0,0.0,0.5537886894705731,15,1.7043356569128008
68,0.335,0.0,0.0,0.5537886894705731,16,1.7043357714466307
69,0.34,0.0,0.0,0.5620541922984922,1,-12.77081958782358
69,0.34,0.0,0.0,0.5620541922984922,2,-12.770819580730052
69,0.34,0.0,0.0,0.5620541922984922,3,-10.505340490020533
69,0.34,0.0,0.0,0.5620541922984922,4,-10.505340477738402
69,0.34,0.0,0.0,0.5620541922984922,5,-4.539056812810811
69,0.34,0.0,0.0,0.5620541922984922,6,-4.539056745650753
69,0.34,0.0,0.0,0.5620541922984922,7,-3.4398880649869885
69,0.34,0.0,0.0,0.5620541922984922,8,-3.4398879813950556
69,0.34,0.0,0.0,0.5620541922984922,9,-2.1947406923747765
69,0.34,0.0,0.0,0.5620541922984922,10,-2.1947405996201144
69,0.34,0.0,0.0,0.5620541922984922,11,-0.6000627430902404
69,0.34,0.0,0.0,0.5620541922984922,12,-0.6000627122330772
69,0.34,0.0,0.0,0.5620541922984922,13,0.999077324434121
69,0.34,0.0,0.0,0.5620541922984922,14,0.9990774021784755
69,0.34,0.0,0.0,0.5620541922984922,15,1.7017835630191525
69,0.34,0.0,0.0,0.5620541922984922,16,1.7017836899880752
70,0.345,0.0,0.0,0.5703196951264111,1,-12.74832779114947
70,0.345,0.0,0.0,0.5703196951264111,2,-12.748327777546194
70,0.345,0.0,0.0,0.5703196951264111,3,-10.525390647493245
70,0.345,0.0,0.0,0.5703196951264111,4,-10.525390624414365
70,0.345,0.0,0.0,0.5703196951264111,5,-4.552830797498362
70,0.345,0.0,0.0,0.5703196951264111,6,-4.552830691177197
70,0.345,0.0,0.0,0.5703196951264111,7,-3.4588087997796912
70,0.345,0.0,0.0,0.5703196951264111,8,-3.4588086484563996
70,0.345,0.0,0.0,0.5703196951264111,9,-2.2105255597594633
70,0.345,0.0,0.0,0.5703196951264111,10,-2.2105254097203417
70,0.345,0.0,0.0,0.5703196951264111,11,-0.5901357739927766
70,0.345,0.0,0.0,0.5703196951264111,12,-0.5901357175789567
70,0.345,0.0,0.0,0.5703196951264111,13,0.9893751005480828
70,0.345,0.0,0.0,0.5703196951264111,14,0.9893752267893039
70,0.345,0.0,0.0,0.5703196951264111,15,1.6989838060783307
70,0.345,0.0,0.0,0.5703196951264111,16,1.6989839693501707
71,0.35,0.0,0.0,0.5785851979543302,1,-12.72580323498541
71,0.35,0.0,0.0,0.5785851979543302,2,-12.72580321344875
71,0.35,0.0,0.0,0.5785851979543302,3,-10.545617500446506
71,0.35,0.0,0.0,0.5785851979543302,4,-10.545617467410784
71,0.35,0.0,0.0,0.5785851979543302,5,-4.565827815603187
71,0.35,0.0,0.0,0.5785851979543302,6,-4.56582767069189
71,0.35,0.0,0.0,0.5785851979543302,7,-3.47748337169195
71,0.35,0.0,0.0,0.5785851979543302,8,-3.477483152670887
71,0.35,0.0,0.0,0.5785851979543302,9,-2.2260736348308128
71,0.35,0.0,0.0,0.5785851979543302,10,-2.226073425837766
71,0.35,0.0,0.0,0.5785851979543302,11,-0.5798612594353365
71,0.35,0.0,0.0,0.5785851979543302,12,-0.5798611786830957
71,0.35,0.0,0.0,0.5785851979543302,13,0.9791998048682949
71,0.35,0.0,0.0,0.5785851979543302,14,0.9791999753393102
71,0.35,0.0,0.0,0.5785851979543302,15,1.6959749495528458
71,0.35,0.0,0.0,0.5785851979543302,16,1.695975160187618
72,0.355,0.0,0.0,0.5868507007822492,1,-12.70326937756358
72,0.355,0.0,0.0,0.5868507007822492,2,-12.703269346548165
72,0.355,0.0,0.0,0.5868507007822492,3,-10.565995535149181
72,0.355,0.0,0.0,0.5868507007822492,4,-10.565995493092379
72,0.355,0.0,0.0,0.5868507007822492,5,-4.578040543249984
72,0.355,0.0,0.0,0.5868507007822492,6,-4.578040360684669
72,0.355,0.0,0.0,0.5868507007822492,7,-3.4959097753974917
72,0.355,0.0,0.0,0.5868507007822492,8,-3.495909489382203
72,0.355,0.0,0.0,0.5868507007822492,9,-2.241373113188485
72,0.355,0.0,0.0,0.5868507007822492,10,-2.241372844700537
72,0.355,0.0,0.0,0.5868507007822492,11,-0.5692768766508333
72,0.355,0.0,0.0,0.5868507007822492,12,-0.5692767731094434
72,0.355,0.0,0.0,0.5868507007822492,13,0.9685950716203827
72,0.355,0.0,0.0,0.5868507007822492,14,0.9685952807559232
72,0.355,0.0,0.0,0.5868507007822492,15,1.692793752613548
72,0.355,0.0,0.0,0.5868507007822492,16,1.6927940142259295
73,0.36,0.0,0.0,0.5951162036101683,1,-12.680751494064518
73,0.36,0.0,0.0,0.5951162036101683,2,-12.68075145200165
73,0.36,0.0,0.0,0.5951162036101683,3,-10.586496978313846
73,0.36,0.0,0.0,0.5951162036101683,4,-10.586496928200376
73,0.36,0.0,0.0,0.5951162036101683,5,-4.589463996168606
73,0.36,0.0,0.0,0.5951162036101683,6,-4.589463777212474
73,0.36,0.0,0.0,0.5951162036101683,7,-3.514084883089082
73,0.36,0.0,0.0,0.5951162036101683,8,-3.5140845312974345
73,0.36,0.0,0.0,0.5951162036101683,9,-2.2564113691224903
73,0.36,0.0,0.0,0.5951162036101683,10,-2.2564110413358316
73,0.36,0.0,0.0,0.5951162036101683,11,-0.5584208049709742
73,0.36,0.0,0.0,0.5951162036101683,12,-0.5584206803329453
73,0.36,0.0,0.0,0.5951162036101683,13,0.9576067887353702
73,0.36,0.0,0.0,0.5951162036101683,14,0.9576070302060944
73,0.36,0.0,0.0,0.5951162036101683,15,1.6894750239993164
73,0.36,0.0,0.0,0.5951162036101683,16,1.689475336555059
74,0.365,0.0,0.0,0.6033817064380873,1,-12.658276836979224
74,0.365,0.0,0.0,0.6033817064380873,2,-12.658276782358541
74,0.365,0.0,0.0,0.6033817064380873,3,-10.60709164764467
74,0.365,0.0,0.0,0.6033817064380873,4,-10.607091590428961
74,0.365,0.0,0.0,0.6033817064380873,5,-4.6000957574768435
74,0.365,0.0,0.0,0.6033817064380873,6,-4.600095503704653
74,0.365,0.0,0.0,0.6033817064380873,7,-3.532004212114415
74,0.365,0.0,0.0,0.6033817064380873,8,-3.532003796280656
74,0.365,0.0,0.0,0.6033817064380873,9,-2.2711748552278506
74,0.365,0.0,0.0,0.6033817064380873,10,-2.2711744690021147
74,0.365,0.0,0.0,0.6033817064380873,11,-0.5473318288762291
74,0.365,0.0,0.0,0.6033817064380873,12,-0.5473316848419331
74,0.365,0.0,0.0,0.6033817064380873,13,0.946282904727482
74,0.365,0.0,0.0,0.6033817064380873,14,0.9462831717296499
74,0.365,0.0,0.0,0.6033817064380873,15,1.6860515228456177
74,0.365,0.0,0.0,0.6033817064380873,16,1.6860518842857553
75,0.37,0.0,0.0,0.6116472092660064,1,-12.63587480815885
75,0.37,0.0,0.0,0.6116472092660064,2,-12.63587473959287
75,0.37,0.0,0.0,0.6116472092660064,3,-10.627746794654625
75,0.37,0.0,0.0,0.6116472092660064,4,-10.627746731244809
75,0.37,0.0,0.0,0.6116472092660064,5,-4.609936205059996
75,0.37,0.0,0.0,0.6116472092660064,6,-4.6099359183456095
75,0.37,0.0,0.0,0.6116472092660064,7,-3.549661683892519
75,0.37,0.0,0.0,0.6116472092660064,8,-3.5496612062910753
75,0.37,0.0,0.0,0.6116472092660064,9,-2.2856490306966353
75,0.37,0.0,0.0,0.6116472092660064,10,-2.285648587544875
75,0.37,0.0,0.0,0.6116472092660064,11,-0.5360494390609349
75,0.37,0.0,0.0,0.6116472092660064,12,-0.5360492772098033
75,0.37,0.0,0.0,0.6116472092660064,13,0.934673223969209
75,0.37,0.0,0.0,0.6116472092660064,14,0.9346735094872526
75,0.37,0.0,0.0,0.6116472092660064,15,1.6825539016314572
75,0.37,0.0,0.0,0.6116472092660064,16,1.6825543086004144
76,0.375,0.0,0.0,0.6199127120939254,1,-12.613577142470083
76,0.375,0.0,0.0,0.6199127120939254,2,-12.613577058746877
76,0.375,0.0,0.0,0.6199127120939254,3,-10.648426939927791
76,0.375,0.0,0.0,0.6199127120939254,4,-10.648426871149757
76,0.375,0.0,0.0,0.6199127120939254,5,-4.618988735257514
76,0.375,0.0,0.0,0.6199127120939254,6,-4.6189884177606535
76,0.375,0.0,0.0,0.6199127120939254,7,-3.5670493763904667
76,0.375,0.0,0.0,0.6199127120939254,8,-3.567048839859598
76,0.375,0.0,0.0,0.6199127120939254,9,-2.299818319374421
76,0.375,0.0,0.0,0.6199127120939254,10,-2.2998178214667093
76,0.375,0.0,0.0,0.6199127120939254,11,-0.5246139284245739
76,0.375,0.0,0.0,0.6199127120939254,12,-0.5246137500958082
76,0.375,0.0,0.0,0.6199127120939254,13,0.9228291954584863
76,0.375,0.0,0.0,0.6199127120939254,14,0.9228294925365984
76,0.375,0.0,0.0,0.6199127120939254,15,1.6790106870285384
76,0.375,0.0,0.0,0.6199127120939254,16,1.6790111352632189
77,0.38,0.0,0.0,0.6281782149218444,1,-12.591418102499444
77,0.38,0.0,0.0,0.6281782149218444,2,-12.591418002627128
77,0.38,0.0,0.0,0.6281782149218444,3,-10.669093701417049
77,0.38,0.0,0.0,0.6281782149218444,4,-10.669093627980212
77,0.38,0.0,0.0,0.6281782149218444,5,-4.627259979218975
77,0.38,0.0,0.0,0.6281782149218444,6,-4.627259633370184
77,0.38,0.0,0.0,0.6281782149218444,7,-3.5841572730975897
77,0.38,0.0,0.0,0.6281782149218444,8,-3.584156681056695
77,0.38,0.0,0.0,0.6281782149218444,9,-2.31366609810489
77,0.38,0.0,0.0,0.6281782149218444,10,-2.3136655482711155
77,0.38,0.0,0.0,0.6281782149218444,11,-0.5130664800898334
77,0.38,0.0,0.0,0.6281782149218444,12,-0.513066286284799
77,0.38,0.0,0.0,0.6281782149218444,13,0.9108036998776525
77,0.38,0.0,0.0,0.6281782149218444,14,0.9108040019092418
77,0.38,0.0,0.0,0.6281782149218444,15,1.6754482938260278
77,0.38,0.0,0.0,0.6281782149218444,16,1.6754487784072836
78,0.385,0.0,0.0,0.6364437177497635,1,-12.569434683079509
78,0.385,0.0,0.0,0.6364437177497635,2,-12.569434566324777
78,0.385,0.0,0.0,0.6364437177497635,3,-10.68970561696106
78,0.385,0.0,0.0,0.6364437177497635,4,-10.689705539429186
78,0.385,0.0,0.0,0.6364437177497635,5,-4.634760007845918
78,0.385,0.0,0.0,0.6364437177497635,6,-4.634759636329383
78,0.385,0.0,0.0,0.6364437177497635,7,-3.6009730121992387
78,0.385,0.0,0.0,0.6364437177497635,8,-3.6009723686572888
78,0.385,0.0,0.0,0.6364437177497635,9,-2.3271747152502433
78,0.385,0.0,0.0,0.6364437177497635,10,-2.327174116976641
78,0.385,0.0,0.0,0.6364437177497635,11,-0.5014492446127412
78,0.385,0.0,0.0,0.6364437177497635,12,-0.5014490359348502
78,0.385,0.0,0.0,0.6364437177497635,13,0.8986508391943091
78,0.385,0.0,0.0,0.6364437177497635,14,0.8986511402322611
78,0.385,0.0,0.0,0.6364437177497635,15,1.671891066792396
78,0.385,0.0,0.0,0.6364437177497635,16,1.6718915823340594
79,0.39,0.0,0.0,0.6447092205776825,1,-12.547666823500627
79,0.39,0.0,0.0,0.6447092205776825,2,-12.547666689422352
79,0.39,0.0,0.0,0.6447092205776825,3,-10.710217963038309
79,0.39,0.0,0.0,0.6447092205776825,4,-10.710217881809774
79,0.39,0.0,0.0,0.6447092205776825,5,-4.641502520679304
79,0.39,0.0,0.0,0.6447092205776825,6,-4.641502126413522
79,0.39,0.0,0.0,0.6447092205776825,7,-3.617481640566924
79,0.39,0.0,0.0,0.6447092205776825,8,-3.617480950120824
79,0.39,0.0,0.0,0.6447092205776825,9,-2.340325538634136
79,0.39,0.0,0.0,0.6447092205776825,10,-2.340324896051103
79,0.39,0.0,0.0,0.6447092205776825,11,-0.4898054035022581
79,0.39,0.0,0.0,0.6447092205776825,12,-0.4898051801499318
79,0.39,0.0,0.0,0.6447092205776825,13,0.8864257322123233
79,0.39,0.0,0.0,0.6447092205776825,14,0.8864260273002101
79,0.39,0.0,0.0,0.6447092205776825,15,1.668361345311653
79,0.39,0.0,0.0,0.6447092205776825,16,1.6683618861168017
80,0.395,0.0,0.0,0.6529747234056016,1,-12.52615762406278
80,0.395,0.0,0.0,0.6529747234056016,2,-12.526157472541081
80,0.395,0.0,0.0,0.6529747234056016,3,-10.730582572909608
80,0.395,0.0,0.0,0.6529747234056016,4,-10.730582488211967
80,0.395,0.0,0.0,0.6529747234056016,5,-4.6475050134082165
80,0.395,0.0,0.0,0.6529747234056016,6,-4.647504599524624
80,0.395,0.0,0.0,0.6529747234056016,7,-3.633665378250686
80,0.395,0.0,0.0,0.6529747234056016,8,-3.633664646073025
80,0.395,0.0,0.0,0.6529747234056016,9,-2.3530990315281377
80,0.395,0.0,0.0,0.6529747234056016,10,-2.3530983493880826
80,0.395,0.0,0.0,0.6529747234056016,11,-0.47817921600524604
80,0.395,0.0,0.0,0.6529747234056016,12,-0.47817897782854196
80,0.395,0.0,0.0,0.6529747234056016,13,0.874184318375177
80,0.395,0.0,0.0,0.6529747234056016,14,0.8741846038939588
80,0.395,0.0,0.0,0.6529747234056016,15,1.6648795458142565
80,0.395,0.0,0.0,0.6529747234056016,16,1.6648801060106475
81,0.4,0.0,0.0,0.6612402262335206,1,-12.50495356205505
81,0.4,0.0,0.0,0.6612402262335206,2,-12.504953393315846
81,0.4,0.0,0.0,0.6612402262335206,3,-10.750747658797815
81,0.4,0.0,0.0,0.6612402262335206,4,-10.750747570701213
81,0.4,0.0,0.0,0.6612402262335206,5,-4.65278891785256
81,0.4,0.0,0.0,0.6612402262335206,6,-4.652788487672206
81,0.4,0.0,0.0,0.6612402262335206,7,-3.649503400376488
81,0.4,0.0,0.0,0.6612402262335206,8,-3.6495026321925965
81,0.4,0.0,0.0,0.6612402262335206,9,-2.365474854707941
81,0.4,0.0,0.0,0.6612402262335206,10,-2.365474138352678
81,0.4,0.0,0.0,0.6612402262335206,11,-0.46661604584038824
81,0.4,0.0,0.0,0.6612402262335206,12,-0.4666157924620241
81,0.4,0.0,0.0,0.6612402262335206,13,0.8619831708000011
81,0.4,0.0,0.0,0.6612402262335206,14,0.8619834448086965
81,0.4,0.0,0.0,0.6612402262335206,15,1.661464257357821
81,0.4,0.0,0.0,0.6612402262335206,16,1.6614648310172577
82,0.405,0.0,0.0,0.6695057290614397,1,-12.484104700258554
82,0.405,0.0,0.0,0.6695057290614397,2,-12.484104514893293
82,0.405,0.0,0.0,0.6695057290614397,3,-10.770657644679595
82,0.405,0.0,0.0,0.6695057290614397,4,-10.770657553131548
82,0.405,0.0,0.0,0.6695057290614397,5,-4.65737970730604
82,0.405,0.0,0.0,0.6695057290614397,6,-4.657379264314609
82,0.405,0.0,0.0,0.6695057290614397,7,-3.6649716446995786
82,0.405,0.0,0.0,0.6695057290614397,8,-3.664970846754023
82,0.405,0.0,0.0,0.6695057290614397,9,-2.3774319920599876
82,0.405,0.0,0.0,0.6695057290614397,10,-2.3774312473775137
82,0.405,0.0,0.0,0.6695057290614397,11,-0.4551623641885188
82,0.405,0.0,0.0,0.6695057290614397,12,-0.4551620951776904
82,0.405,0.0,0.0,0.6695057290614397,13,0.8498793180360878
82,0.405,0.0,0.0,0.6695057290614397,14,0.8498795805490534
82,0.405,0.0,0.0,0.6695057290614397,15,1.6581323461534863
82,0.405,0.0,0.0,0.6695057290614397,16,1.6581329273968177
83,0.41,0.0,0.0,0.6777712318893586,1,-12.463664878600898
83,0.41,0.0,0.0,0.6777712318893586,2,-12.46366467758108
83,0.41,0.0,0.0,0.6777712318893586,3,-10.790253018674944
83,0.41,0.0,0.0,0.6777712318893586,4,-10.790252923555112
83,0.41,0.0,0.0,0.6777712318893586,5,-4.661306959027331
83,0.41,0.0,0.0,0.6777712318893586,6,-4.661306506848655
83,0.41,0.0,0.0,0.6777712318893586,7,-3.680042654511919
83,0.41,0.0,0.0,0.6777712318893586,8,-3.680041833524903
83,0.41,0.0,0.0,0.6777712318893586,9,-2.3889488967404366
83,0.41,0.0,0.0,0.6777712318893586,10,-2.3889481301113564
83,0.41,0.0,0.0,0.6777712318893586,11,-0.44386572478673125
83,0.41,0.0,0.0,0.6777712318893586,12,-0.44386543986368104
83,0.41,0.0,0.0,0.6777712318893586,13,0.8379300724584462
83,0.41,0.0,0.0,0.6777712318893586,14,0.8379303255429777
83,0.41,0.0,0.0,0.6777712318893586,15,1.6548990653385873
83,0.41,0.0,0.0,0.6777712318893586,16,1.6548996484268828
84,0.415,0.0,0.0,0.6860367347172777,1,-12.44369187661094
84,0.415,0.0,0.0,0.6860367347172777,2,-12.443691661296889
84,0.415,0.0,0.0,0.6860367347172777,3,-10.809470216948814
84,0.415,0.0,0.0,0.6860367347172777,4,-10.809470118138535
84,0.415,0.0,0.0,0.6860367347172777,5,-4.664604364468248
84,0.415,0.0,0.0,0.6860367347172777,6,-4.664603906836536
84,0.415,0.0,0.0,0.6860367347172777,7,-3.694685468095782
84,0.415,0.0,0.0,0.6860367347172777,8,-3.6946846312099706
84,0.415,0.0,0.0,0.6860367347172777,9,-2.400003654495225
84,0.415,0.0,0.0,0.6860367347172777,10,-2.400002872729321
84,0.415,0.0,0.0,0.6860367347172777,11,-0.43277470646278704
84,0.415,0.0,0.0,0.6860367347172777,12,-0.43277440570744635
84,0.415,0.0,0.0,0.6860367347172777,13,0.8261928615836437
84,0.415,0.0,0.0,0.6860367347172777,14,0.8261931091099477
84,0.415,0.0,0.0,0.6860367347172777,15,1.6517781668300957
84,0.415,0.0,0.0,0.6860367347172777,16,1.6517787462421922
85,0.42,0.0,0.0,0.6943022375451967,1,-12.424247530840656
85,0.42,0.0,0.0,0.6943022375451967,2,-12.424247302983732
85,0.42,0.0,0.0,0.6943022375451967,3,-10.828241554479629
85,0.42,0.0,0.0,0.6943022375451967,4,-10.828241451937936
85,0.42,0.0,0.0,0.6943022375451967,5,-4.667309676591952
85,0.42,0.0,0.0,0.6943022375451967,6,-4.66730921732302
85,0.42,0.0,0.0,0.6943022375451967,7,-3.708865567373852
85,0.42,0.0,0.0,0.6943022375451967,8,-3.7088647220923168
85,0.42,0.0,0.0,0.6943022375451967,9,-2.410574160458212
85,0.42,0.0,0.0,0.6943022375451967,10,-2.4105733707219605
